timestamp,year,month,day_of_year,hour,shift,sensor_id,latitude,longitude,elevation_ft,weather_station_id,sensor_status,data_quality_flag,temperature_f,precipitation_in,humidity_pct,wind_speed_mph,barometric_pressure_inhg,slope_zone,slope_angle_deg,bench_height_ft,rock_type,rock_mass_rating,joint_spacing_ft,joint_orientation_deg,depth_to_water_ft,pore_pressure_psi,blast_frequency_7days,distance_to_blast_ft,blast_magnitude_lbs,equipment_passes_per_shift,microseismic_events_daily,max_seismic_magnitude,displacement_rate_mm_per_day,cumulative_displacement_mm,tiltmeter_microradians,strain_gauge_microstrain,vibration_ppv_mm_per_s,rockfall_risk_score,rockfall_occurred,rockfall_size_category
2024-04-23 12:00:00,2024,4,114,12,SWING,SENSOR-005,-25.338088,141.177945,1662.37,WS-010,ACTIVE,POOR,58.04,0.45,68.93,5.47,30.2,Zone B,59.29,56.23,SANDSTONE,30,3.81,65.9,74.77,48.27,2,642.95,2189.53,8,3,0.54,3.545,242.1166,400.9939,118.5752,49.3188,16.46,0,NONE
2024-04-23 18:00:00,2024,4,114,18,NIGHT,SENSOR-013,-26.211773,141.197007,1374.11,WS-008,ACTIVE,GOOD,57.75,0.97,52.5,8.67,30.58,Zone D,45.37,68.9,BASALT,55,1.19,87.88,86.31,38.71,1,497.82,1365.04,9,5,2.74,7.558,557.7602,335.2195,21.8625,43.6855,64.26,1,LARGE
2024-04-24 00:00:00,2024,4,115,0,NIGHT,SENSOR-039,-26.782702,140.745554,1242.69,WS-007,MAINTENANCE,FAIR,82.59,0.08,61.05,3.92,28.98,Zone E,65.74,58.81,GRANITE,63,1.68,54.7,136.39,25.87,5,375.16,3982.82,9,2,1.09,4.9329,106.2248,259.0901,132.9235,26.3256,7.91,0,NONE
2024-04-24 06:00:00,2024,4,115,6,NIGHT,SENSOR-023,-25.198436,141.813061,1821.92,WS-008,MAINTENANCE,GOOD,45.88,0.73,52.52,0.84,29.23,Zone C,40.43,33.55,BASALT,49,2.57,85.99,97.01,46.1,1,567.1,3526.3,3,4,2.32,7.5705,600.2428,172.1921,145.398,26.0469,41.28,0,NONE
2024-04-24 12:00:00,2024,4,115,12,SWING,SENSOR-006,-25.289065,140.100338,1881.96,WS-003,ACTIVE,GOOD,58.93,0.06,81.12,14.7,28.79,Zone B,69.74,35.56,SANDSTONE,65,3.57,84.09,167.03,35.75,1,224.96,4465.46,12,2,3.11,0.0,0.0,258.4513,38.4945,17.155,12.73,0,NONE
2024-04-24 18:00:00,2024,4,115,18,DAY,SENSOR-012,-26.772514,141.658137,1761.01,WS-006,ACTIVE,POOR,48.01,0.12,41.18,2.36,30.51,Zone D,33.5,37.88,SHALE,44,2.15,71.43,160.69,47.02,1,729.22,1756.79,8,1,0.91,0.3482,17.8778,324.9203,71.778,32.003,20.14,0,NONE
2024-04-25 00:00:00,2024,4,116,0,SWING,SENSOR-009,-26.56004,141.216202,1624.03,WS-010,CALIBRATING,FAIR,78.11,0.05,56.35,5.3,29.81,Zone B,68.9,66.32,SHALE,84,1.87,66.77,157.1,21.79,7,443.29,4241.19,10,4,2.53,5.3266,152.8513,79.5064,141.4096,17.4601,38.01,0,NONE
2024-04-25 06:00:00,2024,4,116,6,SWING,SENSOR-035,-26.754521,141.080215,1611.21,WS-003,MAINTENANCE,GOOD,62.98,0.08,89.86,7.56,29.88,Zone D,69.61,52.77,SANDSTONE,81,1.47,45.52,194.9,47.88,4,182.4,1009.22,6,3,1.93,3.0533,261.1375,279.747,144.2305,34.5514,17.33,0,NONE
2024-04-25 12:00:00,2024,4,116,12,DAY,SENSOR-012,-26.31354,141.633357,1967.06,WS-006,CALIBRATING,POOR,63.14,0.05,57.65,5.52,30.07,Zone A,25.74,42.57,SANDSTONE,85,4.67,71.9,197.27,42.26,0,359.05,637.81,5,4,2.51,1.6077,53.6038,425.2907,173.7737,31.1939,21.88,0,NONE
2024-04-25 18:00:00,2024,4,116,18,DAY,SENSOR-032,-25.89303,140.589852,1133.67,WS-003,ACTIVE,FAIR,72.71,0.19,76.31,3.41,29.57,Zone E,51.4,62.98,BASALT,31,1.59,38.79,99.8,45.37,6,774.19,3072.82,8,4,1.33,7.3935,683.7308,391.9493,162.8639,41.2851,54.31,0,LARGE
2024-04-26 00:00:00,2024,4,117,0,NIGHT,SENSOR-027,-25.616137,141.780197,1874.11,WS-008,CALIBRATING,FAIR,44.15,0.09,88.68,10.72,29.94,Zone D,44.0,42.67,LIMESTONE,79,4.94,23.07,58.42,42.62,3,543.2,884.6,8,3,1.4,7.0501,563.6579,62.0109,191.2421,14.6496,30.93,0,NONE
2024-04-26 06:00:00,2024,4,117,6,DAY,SENSOR-037,-26.919664,140.795032,1947.81,WS-001,ACTIVE,GOOD,69.44,0.24,44.98,5.89,30.42,Zone A,64.13,68.79,SANDSTONE,67,4.92,61.71,196.32,12.3,2,804.46,1222.76,9,3,2.82,4.1108,239.1924,38.7281,38.4387,37.5441,24.92,0,NONE
2024-04-26 12:00:00,2024,4,117,12,DAY,SENSOR-035,-25.326565,141.433213,1350.16,WS-005,ACTIVE,FAIR,68.99,1.02,74.06,2.23,29.78,Zone E,45.85,54.9,SCHIST,62,1.85,60.05,146.76,33.11,2,541.93,4648.4,10,3,2.26,3.4076,306.5127,412.1176,158.2116,26.1561,45.04,0,NONE
2024-04-26 18:00:00,2024,4,117,18,NIGHT,SENSOR-036,-26.292523,141.478967,1494.24,WS-009,ACTIVE,POOR,60.8,0.03,31.72,5.71,30.3,Zone A,47.48,65.45,SANDSTONE,43,3.92,64.89,185.61,11.35,2,469.54,4739.66,11,4,4.38,3.1296,131.1433,73.5287,180.2398,34.8708,10.98,0,NONE
2024-04-27 00:00:00,2024,4,118,0,SWING,SENSOR-024,-26.659409,140.044032,1211.89,WS-009,ACTIVE,FAIR,48.43,0.05,62.18,7.28,29.09,Zone E,55.83,65.21,LIMESTONE,51,4.47,57.96,156.96,21.09,0,878.84,4200.91,6,1,3.15,0.9611,83.213,329.5343,173.4666,7.8731,15.43,0,NONE
2024-04-27 06:00:00,2024,4,118,6,NIGHT,SENSOR-007,-25.394267,140.773116,1204.65,WS-004,ACTIVE,GOOD,53.79,0.05,33.9,3.02,29.75,Zone D,57.68,64.11,SANDSTONE,38,1.14,67.98,158.19,25.12,1,359.34,541.5,7,2,0.99,2.7137,155.8593,61.0961,180.3231,29.688,27.79,0,NONE
2024-04-27 12:00:00,2024,4,118,12,NIGHT,SENSOR-006,-26.332337,140.655572,1400.66,WS-008,ACTIVE,GOOD,66.41,0.56,72.36,8.24,29.98,Zone B,56.87,46.52,SCHIST,40,2.8,45.46,70.55,18.08,3,103.94,4866.06,16,3,4.48,7.5088,162.6608,340.0906,23.0829,6.7682,62.52,0,MEDIUM
2024-04-27 18:00:00,2024,4,118,18,SWING,SENSOR-023,-25.711044,141.874379,1107.86,WS-010,CALIBRATING,GOOD,61.63,0.06,35.96,5.4,30.51,Zone E,34.69,71.44,LIMESTONE,85,3.36,9.53,184.29,41.7,1,819.07,1120.78,7,3,1.56,1.8718,46.8068,334.0606,125.5334,6.2993,37.92,0,NONE
2024-04-28 00:00:00,2024,4,119,0,DAY,SENSOR-014,-26.239788,140.719816,1463.95,WS-001,MAINTENANCE,GOOD,63.96,0.08,46.56,6.12,29.27,Zone E,31.88,31.64,SANDSTONE,44,4.91,74.59,139.38,47.17,3,674.24,2201.69,11,2,2.97,0.0,0.0,145.1157,19.6847,45.6947,3.89,0,NONE
2024-04-28 06:00:00,2024,4,119,6,SWING,SENSOR-035,-25.082963,140.5323,1296.52,WS-003,ACTIVE,GOOD,60.06,0.03,41.86,4.27,29.68,Zone C,45.49,57.69,BASALT,37,4.11,70.57,53.24,25.34,2,911.79,1563.82,10,4,1.98,3.2725,83.6688,265.8992,20.1329,36.0287,20.52,0,NONE
2024-04-28 12:00:00,2024,4,119,12,NIGHT,SENSOR-033,-25.041248,140.354428,1326.0,WS-002,ACTIVE,FAIR,84.44,0.12,62.51,8.67,29.73,Zone A,44.3,68.11,SANDSTONE,87,4.93,37.98,192.56,11.42,4,884.44,2110.54,11,4,1.32,2.0105,54.5121,496.0586,153.0864,48.1366,13.99,0,NONE
2024-04-28 18:00:00,2024,4,119,18,SWING,SENSOR-009,-25.142552,141.366853,1017.63,WS-003,ACTIVE,GOOD,85.19,0.12,62.22,5.6,29.98,Zone C,61.04,50.36,LIMESTONE,49,2.58,13.22,103.56,44.3,0,235.79,1063.02,6,5,4.16,2.4896,66.654,442.2048,16.1257,37.8336,40.85,0,NONE
2024-04-29 00:00:00,2024,4,120,0,SWING,SENSOR-026,-25.069018,141.198394,1635.65,WS-008,ACTIVE,POOR,63.37,0.05,72.8,3.77,29.27,Zone C,64.33,66.61,SCHIST,74,4.98,72.23,174.37,48.06,2,396.35,4277.32,12,4,1.75,3.1367,97.5318,88.6876,180.2179,30.1773,31.43,0,NONE
2024-04-29 06:00:00,2024,4,120,6,NIGHT,SENSOR-025,-26.208802,140.052589,1224.35,WS-008,ACTIVE,GOOD,64.88,0.38,86.72,5.43,29.77,Zone D,37.89,34.4,BASALT,81,3.16,81.19,153.25,48.84,5,821.18,4038.64,7,2,1.3,2.1402,208.8112,295.827,138.7126,49.8645,44.21,1,NONE
2024-04-29 12:00:00,2024,4,120,12,SWING,SENSOR-018,-26.320647,140.75981,1958.11,WS-006,CALIBRATING,FAIR,75.26,0.47,33.83,7.94,29.87,Zone C,58.42,46.55,BASALT,73,3.68,48.13,166.61,33.24,3,911.48,2955.4,9,2,2.16,4.2859,76.8627,230.224,180.078,39.6191,48.96,1,NONE
2024-04-29 18:00:00,2024,4,120,18,DAY,SENSOR-050,-25.984923,140.684283,1568.36,WS-002,CALIBRATING,GOOD,54.53,0.03,33.21,3.99,30.21,Zone A,44.01,44.21,BASALT,84,1.33,61.32,188.7,31.55,3,107.31,2494.66,9,5,4.25,3.4803,151.2742,52.0376,72.2205,22.7592,20.48,0,NONE
2024-04-30 00:00:00,2024,4,121,0,NIGHT,SENSOR-014,-25.14371,141.04357,1192.1,WS-007,ACTIVE,FAIR,54.44,0.06,45.97,3.26,29.42,Zone C,42.66,58.24,SANDSTONE,44,0.86,2.2,87.69,13.66,5,896.55,2296.58,9,2,0.89,0.2356,21.1137,487.9903,36.3163,17.7034,3.41,0,NONE
2024-04-30 06:00:00,2024,4,121,6,NIGHT,SENSOR-022,-25.036958,141.629396,1314.78,WS-009,MAINTENANCE,GOOD,40.8,0.35,54.21,6.86,29.78,Zone E,43.85,62.83,SHALE,39,2.46,56.83,107.81,24.3,0,823.86,4502.02,10,5,4.5,4.0015,84.5606,298.9789,139.4193,34.4379,48.17,0,NONE
2024-04-30 12:00:00,2024,4,121,12,NIGHT,SENSOR-044,-26.571383,140.688082,1874.58,WS-001,ACTIVE,GOOD,53.35,0.16,33.01,14.72,29.46,Zone D,33.69,79.94,GRANITE,41,3.25,37.81,182.84,40.21,1,891.82,2501.0,16,4,3.28,6.0958,467.6187,43.9534,151.5788,17.5618,34.25,0,NONE
2024-04-30 18:00:00,2024,4,121,18,DAY,SENSOR-011,-25.307584,140.90966,1775.14,WS-008,CALIBRATING,GOOD,57.41,0.38,41.58,18.71,29.81,Zone D,35.16,65.95,LIMESTONE,59,3.88,46.38,62.97,39.41,5,247.8,818.98,8,3,4.49,2.4926,225.0248,221.1867,147.9861,34.9765,32.0,0,NONE
2024-05-01 00:00:00,2024,5,122,0,SWING,SENSOR-009,-26.958472,140.741668,1745.8,WS-005,ACTIVE,GOOD,77.52,0.01,40.37,1.71,30.31,Zone A,60.93,68.77,SCHIST,61,1.78,72.85,77.92,21.59,4,190.15,4600.26,10,1,2.86,1.0158,73.1851,104.4673,35.1843,20.8707,15.13,0,NONE
2024-05-01 06:00:00,2024,5,122,6,NIGHT,SENSOR-017,-26.035277,141.382354,1242.61,WS-002,ACTIVE,GOOD,66.68,0.04,62.09,3.8,30.86,Zone A,64.13,53.53,SHALE,88,0.84,0.3,107.1,34.04,2,253.45,4334.67,14,3,3.16,4.1137,82.6768,302.8642,48.5559,21.9843,35.81,0,NONE
2024-05-01 12:00:00,2024,5,122,12,SWING,SENSOR-020,-26.087514,140.82041,1835.59,WS-004,CALIBRATING,GOOD,43.59,0.07,52.84,5.0,29.66,Zone A,34.17,62.32,GRANITE,71,1.65,54.05,152.73,28.66,4,517.84,842.98,10,1,0.99,3.4535,321.4956,238.4658,10.643,20.6875,20.65,0,NONE
2024-05-01 18:00:00,2024,5,122,18,DAY,SENSOR-031,-25.66814,140.997052,1467.79,WS-002,ACTIVE,POOR,49.11,0.15,59.84,1.07,29.32,Zone B,48.78,64.6,BASALT,72,2.2,37.22,106.05,31.46,8,147.23,3106.06,7,0,3.1,2.3197,49.6058,164.4376,145.8062,48.7806,4.81,0,NONE
2024-05-02 00:00:00,2024,5,123,0,SWING,SENSOR-029,-25.579955,141.040784,1389.53,WS-001,ACTIVE,GOOD,59.66,0.45,61.11,9.58,29.17,Zone A,52.95,43.77,SHALE,31,2.99,52.06,113.99,12.89,3,547.53,771.81,11,3,3.5,2.5914,111.1197,109.455,173.8356,17.7846,21.25,0,NONE
2024-05-02 06:00:00,2024,5,123,6,SWING,SENSOR-009,-25.205676,140.585015,1541.07,WS-008,ACTIVE,GOOD,84.45,0.55,48.99,10.0,29.66,Zone D,42.85,76.92,GRANITE,60,2.6,60.52,89.19,22.99,6,244.43,2798.99,9,3,4.05,4.6162,53.6852,495.4547,118.0306,38.9592,34.04,0,NONE
2024-05-02 12:00:00,2024,5,123,12,SWING,SENSOR-007,-25.314946,141.909507,1716.14,WS-002,ACTIVE,GOOD,56.24,0.0,74.02,3.05,30.6,Zone C,54.43,61.02,LIMESTONE,72,0.87,32.01,115.1,20.43,1,429.75,2720.49,6,3,2.62,0.0,0.0,491.4097,152.0576,29.2123,24.25,0,NONE
2024-05-02 18:00:00,2024,5,123,18,NIGHT,SENSOR-050,-26.739075,140.124445,1087.64,WS-003,ACTIVE,GOOD,44.03,0.01,55.92,10.16,29.41,Zone E,60.31,56.53,BASALT,36,3.69,32.65,62.85,43.7,4,419.32,3108.33,12,1,2.87,3.1302,289.7534,476.8818,59.7978,45.5325,15.63,0,NONE
2024-05-03 00:00:00,2024,5,124,0,DAY,SENSOR-040,-25.354099,140.871679,1536.62,WS-003,CALIBRATING,GOOD,76.37,0.38,46.77,3.01,28.5,Zone B,48.49,77.64,SCHIST,66,3.23,11.52,199.47,40.91,4,720.54,4563.4,6,4,3.45,3.7362,278.0775,143.8689,128.5339,35.0922,50.25,0,LARGE
2024-05-03 06:00:00,2024,5,124,6,DAY,SENSOR-027,-25.22008,140.935081,1849.71,WS-010,CALIBRATING,GOOD,60.36,0.06,49.63,4.73,29.83,Zone A,60.54,41.83,GRANITE,86,3.09,68.34,63.43,29.71,2,373.33,2494.94,7,0,3.15,0.8479,74.7609,246.2238,150.3285,48.0992,5.56,0,NONE
2024-05-03 12:00:00,2024,5,124,12,DAY,SENSOR-049,-25.801857,140.483427,1327.66,WS-002,MAINTENANCE,FAIR,69.05,0.46,49.19,10.25,29.32,Zone C,42.34,37.45,SHALE,31,1.48,9.67,167.82,14.5,2,831.46,3108.34,3,3,3.51,1.689,37.5483,357.5952,64.9616,4.0392,45.66,0,NONE
2024-05-03 18:00:00,2024,5,124,18,NIGHT,SENSOR-009,-25.662094,140.875972,1573.26,WS-004,ACTIVE,GOOD,91.21,0.24,74.74,1.47,29.62,Zone B,43.71,59.73,BASALT,55,1.19,42.25,153.64,41.97,2,807.66,2357.87,12,2,1.46,0.0,0.0,400.1137,26.0006,26.7196,16.5,0,NONE
2024-05-04 00:00:00,2024,5,125,0,SWING,SENSOR-039,-26.614213,141.811544,1053.46,WS-010,ACTIVE,GOOD,78.93,0.29,48.5,8.67,29.2,Zone C,64.71,71.43,LIMESTONE,69,2.56,83.97,174.61,29.97,4,170.31,2108.07,18,4,2.93,5.1541,241.5245,101.0034,142.1085,4.4623,34.25,0,NONE
2024-05-04 06:00:00,2024,5,125,6,SWING,SENSOR-039,-26.356632,141.609392,1173.85,WS-009,ACTIVE,FAIR,62.37,0.15,59.57,9.65,30.58,Zone C,66.62,41.43,SCHIST,59,4.48,7.01,58.38,19.33,2,512.92,3261.19,7,1,2.95,0.0,0.0,473.4118,138.2009,39.3623,6.62,0,NONE
2024-05-04 12:00:00,2024,5,125,12,DAY,SENSOR-016,-25.661038,141.824061,1972.33,WS-008,CALIBRATING,GOOD,49.3,0.14,59.83,3.69,29.63,Zone B,56.89,32.02,SHALE,33,3.24,57.79,149.79,24.88,2,817.39,4788.81,4,3,2.45,3.3559,73.1383,81.7707,174.8647,14.9233,40.47,0,NONE
2024-05-04 18:00:00,2024,5,125,18,SWING,SENSOR-039,-26.121115,141.569737,1976.27,WS-002,MAINTENANCE,GOOD,58.57,0.14,44.39,9.64,30.5,Zone C,54.32,51.2,SANDSTONE,43,0.82,48.2,198.55,39.52,4,206.35,4447.88,14,2,1.64,3.6291,51.7559,398.5038,188.1701,39.1777,28.27,0,NONE
